id,生源地,批次,科类,选科限制,院校代码,院校名称,专业代码,专业名称,专业备注,学制,学费,计划数,新增专业,录取最低分,录取最低位次,专业组最低分,专业组最低位次,专业组最低分.1,专业组最低位次.1,计划数.1,最低分,最低位次,计划数.2,最低分.1,最低位次.1,计划数.3,最低分.2,最低位次.2,所在省,城市,本科/专科,隶属单位,院校标签,类型,公私性质,院校水平,理科,工科,文科（非经管法）,经管法,医科,设计与艺术类,语言类
8065074,湖北,本科批,物理,化,A08909,复旦大学,18,自然科学试验班,(拔尖学生培养基地；物理学、化学、能源化学、生物科学、生物技术、生态学；国家级一流本科专业建设点，教育部“双一流”建设学科，A+学科；院系内自由分流),,7000,5.0,,,,678.0,372.0,682.0,305.0,5.0,682,305,5.0,667,251,5.0,678,291,上海,上海杨浦区,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,省部共建,101计划,公立大学,本科",综合,公办,"世界知名高水平大学,中国顶尖大学",,1.0,,,,,
8058607,湖北,本科批,物理,化,A00308,清华大学,29,工科试验班,(国家专项计划)(能源与电气类；建筑环境与能源应用工程、电气工程及其自动化、电气工程及其自动化(能源互联网国际班)、能源与动力工程),,5000,2.0,,,,678.0,372.0,683.0,278.0,2.0,—,—,2.0,677,87,16.0,,,北京,北京海淀区,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,建筑老八校,省部共建,101计划,公立大学,本科",综合,公办,世界一流大学,,1.0,,,,,
8058608,湖北,本科批,物理,化,A00308,清华大学,30,工科试验班,(国家专项计划)(为先书院；交叉工程),,5000,2.0,新增,,,678.0,372.0,683.0,278.0,,,,,,,,,,北京,北京海淀区,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,建筑老八校,省部共建,101计划,公立大学,本科",综合,公办,世界一流大学,,1.0,,,,,
8058609,湖北,本科批,物理,化,A00308,清华大学,31,工科试验班,(国家专项计划)(笃实书院；交叉工程),,5000,1.0,新增,,,678.0,372.0,683.0,278.0,,,,,,,,,,北京,北京海淀区,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,建筑老八校,省部共建,101计划,公立大学,本科",综合,公办,世界一流大学,,1.0,,,,,
8058610,湖北,本科批,物理,化,A00308,清华大学,32,工科试验班,(国家专项计划)(智能制造与装备类；机械工程、机械工程(实验班)、车辆工程、车辆工程(车身方向)),,5000,1.0,,,,678.0,372.0,683.0,278.0,4.0,—,—,,,,,,,北京,北京海淀区,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,建筑老八校,省部共建,101计划,公立大学,本科",综合,公办,世界一流大学,,1.0,,,,,
8058611,湖北,本科批,物理,化,A00308,清华大学,33,工科试验班,(国家专项计划)(秀钟书院；交叉工程),,5000,1.0,新增,,,678.0,372.0,683.0,278.0,,,,,,,,,,北京,北京海淀区,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,建筑老八校,省部共建,101计划,公立大学,本科",综合,公办,世界一流大学,,1.0,,,,,
8058612,湖北,本科批,物理,化,A00308,清华大学,34,理科试验班,(国家专项计划)(化生类；化学、生物科学、药学、高分子材料与工程、化学工程与工业生物工程),,5000,1.0,,,,678.0,372.0,683.0,278.0,1.0,—,—,1.0,661,379,1.0,,,北京,北京海淀区,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,建筑老八校,省部共建,101计划,公立大学,本科",综合,公办,世界一流大学,1.0,,,,,,
8058613,湖北,本科批,物理,化,A00308,清华大学,35,土木类,(国家专项计划)(土木、水利与海洋工程),,5000,4.0,新增,,,678.0,372.0,683.0,278.0,,,,,,,,,,北京,北京海淀区,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,建筑老八校,省部共建,101计划,公立大学,本科",综合,公办,世界一流大学,,1.0,,,,,
8058614,湖北,本科批,物理,化,A00308,清华大学,36,临床医学类,(国家专项计划)(临床医学)(学制：八年医),,5000,1.0,,,,678.0,372.0,683.0,278.0,1.0,—,—,1.0,658,472,1.0,,,北京,北京海淀区,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,建筑老八校,省部共建,101计划,公立大学,本科",综合,公办,世界一流大学,,,,,1.0,,
8064466,湖北,本科批,物理,不限,A00210,中国人民大学,25,法学,(法学-新闻学、工商管理-法学、涉外法治3个双主学位项目、法学-劳动关系实验班；国际交流：含哈佛大学、新加坡国立大学等免学费交换项目，“亚洲校园+”项目(中日韩三国政府奖学金支持)、中欧欧洲法国际组织后备人才培养项目(国家留基委资助)等),,5000,2.0,,,,678.0,372.0,673.0,734.0,2.0,,,2.0,667,251,2.0,678,291,北京,北京海淀区,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,五院四系,省部共建,101计划,公立大学,本科",综合,公办,世界一流大学,,,,1.0,,,
8058593,湖北,本科批,物理,化,A00106,北京大学,45,工科试验班类,(国家专项计划)(理论与应用力学、工程力学、能源与环境系统工程、航空航天工程、生物医学工程、材料科学与工程),,5000,1.0,,,,677.0,412.0,676.0,547.0,1.0,—,—,1.0,667,251,2.0,,,北京,北京海淀区,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,五院四系,省部共建,101计划,公立大学,本科",综合,公办,世界一流大学,,1.0,,,,,
8058594,湖北,本科批,物理,化,A00106,北京大学,46,文物保护技术,(国家专项计划)(古建),,5000,1.0,新增,,,677.0,412.0,676.0,547.0,,,,,,,,,,北京,北京海淀区,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,五院四系,省部共建,101计划,公立大学,本科",综合,公办,世界一流大学,,1.0,1.0,,,,
8058595,湖北,本科批,物理,化,A00106,北京大学,47,地球物理学类,(国家专项计划)(地球物理学、地理信息科学(遥感与地理信息系统)、空间科学与技术),,5000,1.0,新增,,,677.0,412.0,676.0,547.0,,,,,,,,,,北京,北京海淀区,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,五院四系,省部共建,101计划,公立大学,本科",综合,公办,世界一流大学,1.0,,,,,,
8058596,湖北,本科批,物理,化,A00106,北京大学,48,地质学类,(国家专项计划)(地质学、地球化学),,5000,1.0,,,,677.0,412.0,676.0,547.0,2.0,—,—,2.0,655,579,2.0,,,北京,北京海淀区,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,五院四系,省部共建,101计划,公立大学,本科",综合,公办,世界一流大学,,1.0,,,,,
8058597,湖北,本科批,物理,化,A00106,北京大学,49,环境科学与工程类,(国家专项计划)(环境科学、环境工程、环境科学(环境管理)),,5000,1.0,,,,677.0,412.0,676.0,547.0,1.0,—,—,1.0,657,498,2.0,,,北京,北京海淀区,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,五院四系,省部共建,101计划,公立大学,本科",综合,公办,世界一流大学,,1.0,,,,,
8058598,湖北,本科批,物理,化,A00106,北京大学,50,环境科学,(国家专项计划)(环境、健康、生态、地理与资源环境),,5000,2.0,,,,677.0,412.0,676.0,547.0,1.0,—,—,1.0,661,379,2.0,,,北京,北京海淀区,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,五院四系,省部共建,101计划,公立大学,本科",综合,公办,世界一流大学,,1.0,,,,,
8058599,湖北,本科批,物理,化,A00106,北京大学,51,信息管理与信息系统,(国家专项计划),,5000,2.0,新增,,,677.0,412.0,676.0,547.0,,,,,,,,,,北京,北京海淀区,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,五院四系,省部共建,101计划,公立大学,本科",综合,公办,世界一流大学,,,,1.0,,,
8066632,湖北,本科批,物理,不限,A30502,北京大学医学部,02,英语,(外语语种：英语；医学英语)(学制：五年),,6000,2.0,,,,677.0,412.0,681.0,339.0,2.0,681,339,2.0,660,406,2.0,674,479,北京,北京海淀区,本科,教育部,"医药,985,211,双一流,国家重点,保研,研究生院,公立大学,本科",医药,公办,世界一流大学,,,,,,,1.0
8066640,湖北,本科批,物理,化,A30504,北京大学医学部,10,医学技术类,(医学检验技术、医学影像技术；色盲色弱不予录取),,6000,2.0,,,,677.0,412.0,683.0,278.0,2.0,683,278,2.0,662,355,,,,北京,北京海淀区,本科,教育部,"医药,985,211,双一流,国家重点,保研,研究生院,公立大学,本科",医药,公办,世界一流大学,,1.0,,,1.0,,
8065064,湖北,本科批,物理,不限,A08904,复旦大学,08,经济学类,(拔尖班；经济学(数理经济方向拔尖项目)、经济学(国际项目UIPE)、国际经济与贸易(大数据、国际贸易双学位项目)、金融学；国家级一流本科专业建设点，教育部“双一流”建设学科；含国际经济与贸易-数据科学与大数据技术双学士学位项目；自由分流),,6500,2.0,,,,677.0,412.0,683.0,278.0,2.0,,,3.0,671,173,3.0,,,上海,上海杨浦区,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,省部共建,101计划,公立大学,本科",综合,公办,"世界知名高水平大学,中国顶尖大学",,,,1.0,,,
8058604,湖北,本科批,物理,不限,A00305,清华大学,13,建筑类,(国家专项计划)(建筑学、城乡规划、风景园林)(学制：五年),,5000,2.0,,,,677.0,412.0,683.0,278.0,2.0,—,—,2.0,663,326,2.0,,,北京,北京海淀区,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,建筑老八校,省部共建,101计划,公立大学,本科",综合,公办,世界一流大学,,1.0,,,,,
8065090,湖北,本科批,物理,化,A09304,上海交通大学,06,经济管理试验班,(含双学士学位项目；经济学、金融学、会计学、工商管理、人力资源管理、大数据管理与应用(大数据和商务管理);含经济学-数学与应用数学双学士学位项目),,6500,1.0,,,,677.0,412.0,682.0,305.0,1.0,,,1.0,668,231,1.0,,,上海,上海闵行区,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,建筑新八校,省部共建,101计划,公立大学,本科",综合,公办,"世界知名高水平大学,中国顶尖大学",,,,1.0,,,
8065091,湖北,本科批,物理,化,A09304,上海交通大学,07,工科试验班类,(信息类；电子信息类、生物医学工程),,7000,38.0,,,,677.0,412.0,682.0,305.0,35.0,,,35.0,664,308,,,,上海,上海闵行区,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,建筑新八校,省部共建,101计划,公立大学,本科",综合,公办,"世界知名高水平大学,中国顶尖大学",,1.0,,,,,
8065092,湖北,本科批,物理,化,A09304,上海交通大学,08,工科试验班类,(机电类；机械类、航空航天工程、智慧能源工程、可持续能源；含能源与动力工程-化学双学士学位项目),,7000,24.0,,,,677.0,412.0,682.0,305.0,10.0,,,15.0,675,121,,,,上海,上海闵行区,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,建筑新八校,省部共建,101计划,公立大学,本科",综合,公办,"世界知名高水平大学,中国顶尖大学",,1.0,,,,,
8065093,湖北,本科批,物理,化,A09304,上海交通大学,09,理科试验班类,(含致远，吴文俊、李政道班，双学士学位项目；数学与应用数学、统计学、物理学、应用物理学、天文学；含数学与应用数学-人工智能双学士学位项目、物理学-电子科学与技术双学士学位项目),,7000,3.0,,,,677.0,412.0,682.0,305.0,1.0,—,—,2.0,656,540,2.0,,,上海,上海闵行区,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,建筑新八校,省部共建,101计划,公立大学,本科",综合,公办,"世界知名高水平大学,中国顶尖大学",1.0,,,,,,
8065094,湖北,本科批,物理,化,A09304,上海交通大学,10,金融学,(含金融学-计算机科学与技术双学士学位项目),,6500,1.0,,,,677.0,412.0,682.0,305.0,1.0,,,1.0,675,121,3.0,,,上海,上海闵行区,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,建筑新八校,省部共建,101计划,公立大学,本科",综合,公办,"世界知名高水平大学,中国顶尖大学",,,,1.0,,,
8065095,湖北,本科批,物理,化,A09304,上海交通大学,11,机械类,(钱学森工程科学试点班，含双学士学位项目；机械工程、能源与动力工程；含机械动力类-数学与应用数学双学士学位项目、能源与动力工程-化学双学士学位项目),,7000,2.0,,,,677.0,412.0,682.0,305.0,1.0,,,1.0,670,188,1.0,,,上海,上海闵行区,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,建筑新八校,省部共建,101计划,公立大学,本科",综合,公办,"世界知名高水平大学,中国顶尖大学",,1.0,,,,,
8065096,湖北,本科批,物理,化,A09304,上海交通大学,12,材料科学与工程,(徐祖耀荣誉班；含材料科学与工程-应用物理学双学士学位项目),,7000,2.0,新增,,,677.0,412.0,682.0,305.0,,,,,,,,,,上海,上海闵行区,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,建筑新八校,省部共建,101计划,公立大学,本科",综合,公办,"世界知名高水平大学,中国顶尖大学",,1.0,,,,,
8065097,湖北,本科批,物理,化,A09304,上海交通大学,13,船舶与海洋工程,(船舶与海洋工程-数学与应用数学双学士学位班),,7000,2.0,,,,677.0,412.0,682.0,305.0,22.0,,,21.0,652,693,20.0,,,上海,上海闵行区,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,建筑新八校,省部共建,101计划,公立大学,本科",综合,公办,"世界知名高水平大学,中国顶尖大学",,1.0,,,,,
8065098,湖北,本科批,物理,化,A09304,上海交通大学,14,电子信息类,(中外合作办学)(巴黎卓越工程师学院；机械工程(中外合作办学)、信息工程(中外合作办学)、能源与动力工程(中外合作办学);仅录取有专业志愿的考生),,65000,2.0,,,,677.0,412.0,682.0,305.0,2.0,,,,,,,,,上海,上海闵行区,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,建筑新八校,省部共建,101计划,公立大学,本科",综合,公办,"世界知名高水平大学,中国顶尖大学",,1.0,,,,,
8065099,湖北,本科批,物理,化,A09304,上海交通大学,15,电子信息类,(中外合作办学)(交大密西根学院；机械工程(中外合作办学)、电子与计算机工程(中外合作办学);仅录取有专业志愿的考生),,75000,15.0,,,,677.0,412.0,682.0,305.0,8.0,,,4.0,663,326,4.0,,,上海,上海闵行区,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,建筑新八校,省部共建,101计划,公立大学,本科",综合,公办,"世界知名高水平大学,中国顶尖大学",,1.0,,,,,
8065075,湖北,本科批,物理,化,A08910,复旦大学,42,经济管理试验班,(财务管理、工商管理、管理科学、信息管理与信息系统、会计学、市场营销、统计学；国家级一流本科专业建设点，设立二次选拔学术精英班；自由分流),,6500,2.0,,,,675.0,488.0,683.0,278.0,2.0,,,2.0,669,207,2.0,,,上海,上海杨浦区,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,省部共建,101计划,公立大学,本科",综合,公办,"世界知名高水平大学,中国顶尖大学",,,,1.0,,,
8065375,湖北,本科批,物理,化,A12503,浙江大学,07,工科试验班,(竺可桢学院图灵班；计算机科学与技术),,6900,4.0,,,,673.0,581.0,678.0,459.0,4.0,,,4.0,665,287,4.0,,,浙江,浙江杭州市,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,建筑新八校,省部共建,101计划,公立大学,本科",综合,公办,"世界知名高水平大学,中国顶尖大学",,1.0,,,,,
8065376,湖北,本科批,物理,化,A12503,浙江大学,08,工科试验班,(信息；计算机科学与技术、信息安全、软件工程、工业设计、光电信息科学与工程、电子科学与技术、微电子科学与工程、信息工程、自动化、生物医学工程；工业设计专业致力于人工智能与工业设计的融合创新),,6000,18.0,,,,673.0,581.0,678.0,459.0,17.0,,,17.0,663,326,2.0,,,浙江,浙江杭州市,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,建筑新八校,省部共建,101计划,公立大学,本科",综合,公办,"世界知名高水平大学,中国顶尖大学",,1.0,,,,,
8065377,湖北,本科批,物理,化,A12503,浙江大学,09,工科试验班,(智慧城市与建筑工程；建筑学、城乡规划、土木、水利与交通工程；其中土木、水利与交通工程专业学制四年)(学制：五年),,6000,2.0,,,,673.0,581.0,678.0,459.0,2.0,,,2.0,660,406,,,,浙江,浙江杭州市,本科,教育部,"综合,985,211,双一流,国家重点,保研,研究生院,C9,建筑新八校,省部共建,101计划,公立大学,本科",综合,公办,"世界知名高水平大学,中国顶尖大学",,1.0,,,,,
